symbol,year,quarter,quarter_str,transcript_id,transcript_date,company_name,sector,industry,transcript_length,return_30d
HST,2024,3,2024Q3,4615,2024-11-07,Host Hotels & Resorts,Real Estate,REIT - Hotel & Motel,47965,1.1673
HUBB,2024,3,2024Q3,2287,2024-10-29,Hubbell Incorporated,Industrials,Electrical Equipment & Parts,46096,1.6301
HUM,2024,3,2024Q3,3965,2024-10-30,Humana,Healthcare,Medical - Healthcare Plans,48666,5.823
HWM,2024,3,2024Q3,3402,2024-11-06,Howmet Aerospace,Industrials,Industrial - Machinery,43822,7.038
IDXX,2024,3,2024Q3,3372,2024-10-31,Idexx Laboratories,Healthcare,Medical - Diagnostics & Research,54368,-4.2077
IEX,2024,3,2024Q3,2890,2024-10-30,IDEX Corporation,Industrials,Industrial - Machinery,63100,10.3492
INCY,2024,3,2024Q3,3362,2024-10-29,Incyte,Healthcare,Biotechnology,54255,10.3517
INTC,2024,3,2024Q3,6312,2024-10-31,Intel,Technology,Semiconductors,57700,-3.2063
INVH,2024,3,2024Q3,2467,2024-10-31,Invitation Homes,Real Estate,REIT - Residential,51941,5.476
IT,2024,3,2024Q3,3282,2024-11-05,Gartner,Technology,Information Technology Services,45419,-4.6113
IVZ,2024,3,2024Q3,4473,2024-10-22,Invesco,Financial Services,Asset Management,59224,0.444
JCI,2024,3,2024Q3,4207,2024-07-31,Johnson Controls,Industrials,Construction,52749,3.1725
KDP,2024,3,2024Q3,2477,2024-10-24,Keurig Dr Pepper,Consumer Defensive,Beverages - Non-Alcoholic,46328,-10.8447
KEYS,2024,3,2024Q3,3045,2024-08-20,Keysight Technologies,Technology,"Hardware, Equipment & Parts",36503,11.5465
KHC,2024,3,2024Q3,3682,2024-10-30,Kraft Heinz,Consumer Defensive,Packaged Foods,30064,-9.3391
KMB,2024,3,2024Q3,1903,2024-10-22,Kimberly-Clark,Consumer Defensive,Household & Personal Products,38025,-5.1453
KMI,2024,3,2024Q3,4046,2024-10-16,Kinder Morgan,Energy,Oil & Gas Midstream,37109,13.3683
KR,2024,3,2024Q3,1911,2024-12-05,Kroger,Consumer Defensive,Grocery Stores,56428,-1.9195
LHX,2024,3,2024Q3,4431,2024-10-25,L3Harris,Industrials,Aerospace & Defense,52628,-5.9016
LKQ,2024,3,2024Q3,3493,2024-10-24,LKQ Corporation,Consumer Cyclical,Auto - Parts,43369,2.9381
LULU,2024,3,2024Q3,135,2024-12-05,Lululemon Athletica,Consumer Cyclical,Apparel - Retail,50861,12.4822
LYB,2024,3,2024Q3,4002,2024-11-01,LyondellBasell,Basic Materials,Chemicals - Specialty,50165,-14.0127
MA,2024,3,2024Q3,4493,2024-10-31,Mastercard,Financial Services,Financial - Credit Services,59691,2.9804
MRNA,2024,3,2024Q3,2618,2024-11-07,Moderna,Healthcare,Biotechnology,53330,-23.9722
MSFT,2024,3,2024Q3,5797,2024-04-25,Microsoft,Technology,Software - Infrastructure,55260,7.2248
MTD,2024,3,2024Q3,3432,2024-11-08,Mettler Toledo,Healthcare,Medical - Diagnostics & Research,62606,-12.5489
NDAQ,2024,3,2024Q3,4411,2024-10-24,"Nasdaq, Inc.",Financial Services,Financial - Data & Stock Exchanges,60258,9.7822
NEE,2024,3,2024Q3,6382,2024-10-23,NextEra Energy,Utilities,Regulated Electric,49971,-8.9606
NI,2024,3,2024Q3,5258,2024-10-30,NiSource,Utilities,Regulated Gas,50262,6.1302
NWSA,2024,3,2024Q3,3895,2024-05-08,News Corp (Class A),Communication Services,Entertainment,37311,9.9509
OXY,2024,3,2024Q3,6956,2024-11-13,Occidental Petroleum,Energy,Oil & Gas Exploration & Production,49946,-5.2034
PCAR,2024,3,2024Q3,6272,2024-10-22,Paccar,Industrials,Agricultural - Machinery,42668,8.0285
PG,2024,3,2024Q3,6997,2024-04-19,Procter & Gamble,Consumer Defensive,Household & Personal Products,54830,4.6793
PH,2024,3,2024Q3,6035,2024-05-02,Parker Hannifin,Industrials,Industrial - Machinery,51613,-7.3044
PM,2024,3,2024Q3,4532,2024-10-22,Philip Morris International,Consumer Defensive,Tobacco,47293,9.6839
PRU,2024,3,2024Q3,5028,2024-10-31,Prudential Financial,Financial Services,Insurance - Life,53903,-4.8642
PSKY,2024,3,2024Q3,5754,2024-11-08,Paramount Skydance Corp,Communication Services,Entertainment,38407,-4.6573
RCL,2024,3,2024Q3,3753,2024-10-29,Royal Caribbean Group,Consumer Cyclical,Travel Services,53770,20.6368
REG,2024,3,2024Q3,3342,2024-10-29,Regency Centers,Real Estate,REIT - Retail,45776,3.4146
SBAC,2024,3,2024Q3,3180,2024-10-28,SBA Communications,Real Estate,REIT - Specialty,55442,-9.89
SHW,2024,3,2024Q3,6555,2024-10-22,Sherwin-Williams,Basic Materials,Chemicals - Specialty,57569,2.7033
SJM,2024,3,2024Q3,4391,2024-02-27,J.M. Smucker Company (The),Consumer Defensive,Packaged Foods,36950,-9.3493
SNPS,2024,3,2024Q3,3332,2024-08-21,Synopsys,Technology,Software - Infrastructure,46201,-11.6101
SRE,2024,3,2024Q3,3322,2024-11-06,Sempra,Utilities,Diversified Utilities,48820,4.4377
SWK,2024,3,2024Q3,6206,2024-10-29,Stanley Black & Decker,Industrials,Manufacturing - Tools & Accessories,51980,-18.5775
TDY,2024,3,2024Q3,2719,2024-10-23,Teledyne Technologies,Technology,"Hardware, Equipment & Parts",29874,7.4928
TKO,2024,3,2024Q3,2092,2024-11-06,TKO Group Holdings,Communication Services,Entertainment,52182,19.3978
TPR,2024,3,2024Q3,4835,2024-05-09,"Tapestry, Inc.",Consumer Cyclical,Luxury Goods,55221,9.6203
TSCO,2024,3,2024Q3,3823,2024-10-24,Tractor Supply,Consumer Cyclical,Specialty Retail,56362,-3.3037
UDR,2024,3,2024Q3,3552,2024-10-31,"UDR, Inc.",Real Estate,REIT - Residential,68800,2.1125
V,2024,3,2024Q3,4267,2024-07-23,Visa Inc.,Financial Services,Financial - Credit Services,57311,5.223
VRSN,2024,3,2024Q3,4727,2024-10-24,Verisign,Technology,Software - Infrastructure,20559,8.2865
WDAY,2024,3,2024Q3,2128,2023-11-28,"Workday, Inc.",Technology,Software - Application,53926,19.3444
WDC,2024,3,2024Q3,4309,2024-04-25,Western Digital,Technology,Computer Hardware,55006,11.0349
WFC,2024,3,2024Q3,6402,2024-10-11,Wells Fargo,Financial Services,Banks - Diversified,47477,31.5325
WTW,2024,3,2024Q3,3601,2024-10-31,Willis Towers Watson,Financial Services,Insurance - Brokers,47602,6.0809
XEL,2024,3,2024Q3,7067,2024-10-31,Xcel Energy,Utilities,Regulated Electric,54087,8.0412
XYZ,2024,3,2024Q3,2032,2024-11-07,"Block, Inc.",Technology,Software - Infrastructure,45836,15.4688
ABT,2024,4,2024Q4,1787,2025-01-22,Abbott Laboratories,Healthcare,Medical - Devices,49195,15.6606
ADSK,2024,4,2024Q4,5889,2024-02-29,Autodesk,Technology,Software - Application,56752,-11.0586
AKAM,2024,4,2024Q4,1047,2025-02-20,Akamai Technologies,Technology,Software - Infrastructure,72958,-24.8291
ALB,2024,4,2024Q4,591,2025-02-13,Albemarle Corporation,Basic Materials,Chemicals - Specialty,50155,-5.7572
AME,2024,4,2024Q4,759,2025-02-04,Ametek,Industrials,Industrial - Machinery,44502,-3.8342
ARE,2024,4,2024Q4,535,2025-01-28,Alexandria Real Estate Equities,Real Estate,REIT - Office,60690,-0.617
ATO,2024,4,2024Q4,3000,2024-11-07,Atmos Energy,Utilities,Regulated Gas,31585,0.5832
CARR,2024,4,2024Q4,327,2025-02-11,Carrier Global,Industrials,Construction,55747,1.1173
CB,2024,4,2024Q4,899,2025-01-29,Chubb Limited,Financial Services,Insurance - Property & Casualty,40395,5.9794
CCI,2024,4,2024Q4,839,2025-03-13,Crown Castle,Real Estate,REIT - Specialty,48014,6.131
CHTR,2024,4,2024Q4,583,2025-01-31,Charter Communications,Communication Services,Telecommunications Services,55393,5.1869
CINF,2024,4,2024Q4,1382,2025-02-11,Cincinnati Financial,Financial Services,Insurance - Property & Casualty,28919,8.015
CMCSA,2024,4,2024Q4,1187,2025-01-30,Comcast,Communication Services,Telecommunications Services,51146,-5.166
CMG,2024,4,2024Q4,871,2025-02-04,Chipotle Mexican Grill,Consumer Cyclical,Restaurants,60552,-16.9773
CNC,2024,4,2024Q4,627,2025-02-04,Centene Corporation,Healthcare,Medical - Healthcare Plans,48421,-8.6239
COF,2024,4,2024Q4,1359,2025-01-21,Capital One,Financial Services,Financial - Credit Services,67915,-8.8401
COO,2024,4,2024Q4,579,2024-12-05,Cooper Companies (The),Healthcare,Medical - Instruments & Supplies,54343,-7.3138
CRWD,2024,4,2024Q4,2186,2024-03-05,CrowdStrike,Technology,Software - Infrastructure,53076,-1.1628
CVX,2024,4,2024Q4,1835,2025-01-31,Chevron Corporation,Energy,Oil & Gas Integrated,60323,1.5353
DAL,2024,4,2024Q4,767,2025-01-10,Delta Air Lines,Industrials,"Airlines, Airports & Air Services",56359,0.6024
DE,2024,4,2024Q4,6696,2024-11-21,Deere & Company,Industrials,Agricultural - Machinery,60149,2.0521
DELL,2024,4,2024Q4,2149,2024-02-29,Dell Technologies,Technology,Computer Hardware,51346,24.4559
DIS,2024,4,2024Q4,6361,2024-11-14,Walt Disney Company (The),Communication Services,Entertainment,37302,7.866
DOV,2024,4,2024Q4,1583,2025-01-30,Dover Corporation,Industrials,Industrial - Machinery,39513,-8.2185
DOW,2024,4,2024Q4,403,2025-01-30,Dow Inc.,Basic Materials,Chemicals,51367,-9.9391
DUK,2024,4,2024Q4,1711,2025-02-13,Duke Energy,Utilities,Regulated Electric,38466,2.6124
EME,2024,4,2024Q4,11,2025-02-26,"EMCOR Group, Inc.",Industrials,Engineering & Construction,71266,-1.7662
EQIX,2024,4,2024Q4,699,2025-02-12,Equinix,Real Estate,REIT - Specialty,58706,-14.136
EQT,2024,4,2024Q4,195,2025-02-19,EQT Corporation,Energy,Oil & Gas Exploration & Production,59163,1.5619
EVRG,2024,4,2024Q4,463,2025-02-27,Evergy,Utilities,Regulated Electric,51943,-5.2388
EW,2024,4,2024Q4,879,2025-02-11,Edwards Lifesciences,Healthcare,Medical - Devices,50333,0.3949
FCX,2024,4,2024Q4,862,2025-01-23,Freeport-McMoRan,Basic Materials,Copper,57897,-5.5001
FDS,2024,4,2024Q4,2556,2024-09-19,FactSet,Financial Services,Financial - Data & Stock Exchanges,55533,1.6226
FE,2024,4,2024Q4,1391,2025-02-27,FirstEnergy,Utilities,Regulated Electric,49691,-6.8757
FITB,2024,4,2024Q4,1439,2025-01-21,Fifth Third Bancorp,Financial Services,Banks - Regional,56518,-8.7731
FTNT,2024,4,2024Q4,439,2025-02-06,Fortinet,Technology,Software - Infrastructure,54141,-4.7078
GEHC,2024,4,2024Q4,175,2025-02-13,GE HealthCare,Healthcare,Medical - Healthcare Information Services,53086,-6.8568
HCA,2024,4,2024Q4,711,2025-01-24,HCA Healthcare,Healthcare,Medical - Care Facilities,51431,3.3194
HOOD,2024,4,2024Q4,15,2025-02-12,"Robinhood Markets, Inc.",Financial Services,Financial - Capital Markets,50899,-25.0224
HST,2024,4,2024Q4,1055,2025-02-20,Host Hotels & Resorts,Real Estate,REIT - Hotel & Motel,43596,-22.1311
IFF,2024,4,2024Q4,1727,2025-02-19,International Flavors & Fragrances,Basic Materials,Chemicals - Specialty,55710,-6.7569
INVH,2024,4,2024Q4,207,2025-02-27,Invitation Homes,Real Estate,REIT - Residential,55904,-3.6014
IP,2024,4,2024Q4,1899,2025-01-30,International Paper,Consumer Cyclical,Packaging & Containers,60159,-11.3315
IPG,2024,4,2024Q4,1506,2025-02-12,Interpublic Group of Companies (The),Communication Services,Advertising Agencies,45916,-2.834
ISRG,2024,4,2024Q4,1015,2025-01-23,Intuitive Surgical,Healthcare,Medical - Instruments & Supplies,53450,-20.7094
IVZ,2024,4,2024Q4,999,2025-01-28,Invesco,Financial Services,Asset Management,58546,-14.0845
J,2024,4,2024Q4,4552,2024-11-19,Jacobs Solutions,Industrials,Engineering & Construction,44953,-4.6718
JKHY,2024,4,2024Q4,3033,2024-08-21,Jack Henry & Associates,Technology,Information Technology Services,55081,10.891
JNJ,2024,4,2024Q4,1747,2025-01-22,Johnson & Johnson,Healthcare,Drug Manufacturers - General,61651,11.9339
KEY,2024,4,2024Q4,1491,2025-01-21,KeyCorp,Financial Services,Banks - Regional,50956,-11.1475
KIM,2024,4,2024Q4,1087,2025-02-07,Kimco Realty,Real Estate,REIT - Retail,67165,-4.8193
KLAC,2024,4,2024Q4,5570,2024-07-24,KLA Corporation,Technology,Semiconductors,58800,-7.0087
KMI,2024,4,2024Q4,831,2025-01-22,Kinder Morgan,Energy,Oil & Gas Midstream,41421,-15.0747
KVUE,2024,4,2024Q4,150,2025-02-06,Kenvue,Consumer Defensive,Household & Personal Products,55413,12.3915
LII,2024,4,2024Q4,59,2025-01-29,Lennox International,Industrials,Construction,53733,-15.7081
LYV,2024,4,2024Q4,343,2025-02-20,Live Nation Entertainment,Communication Services,Entertainment,23557,-20.667
MA,2024,4,2024Q4,1007,2025-01-30,Mastercard,Financial Services,Financial - Credit Services,61575,-3.8557
MAR,2024,4,2024Q4,1367,2025-02-11,Marriott International,Consumer Cyclical,Travel Lodging,49317,-18.9621
MCO,2024,4,2024Q4,1363,2025-02-13,Moody's Corporation,Financial Services,Financial - Data & Stock Exchanges,61482,-8.7172
MDLZ,2024,4,2024Q4,807,2025-02-04,Mondelez International,Consumer Defensive,Food Confectioners,48777,13.9522
META,2024,4,2024Q4,747,2025-01-29,Meta Platforms,Communication Services,Internet Content & Information,53794,-10.1834
MHK,2024,4,2024Q4,751,2025-02-07,Mohawk Industries,Consumer Cyclical,"Furnishings, Fixtures & Appliances",50391,-4.4847
MKC,2024,4,2024Q4,1171,2025-01-23,McCormick & Company,Consumer Defensive,Packaged Foods,63221,12.8072
MLM,2024,4,2024Q4,727,2025-02-12,Martin Marietta Materials,Basic Materials,Construction Materials,54888,-8.4499
MMM,2024,4,2024Q4,1919,2025-01-21,3M,Industrials,Conglomerates,58701,4.6657
MNST,2024,4,2024Q4,827,2025-02-27,Monster Beverage,Consumer Defensive,Beverages - Non-Alcoholic,42887,11.9992
MOH,2024,4,2024Q4,231,2025-02-06,Molina Healthcare,Healthcare,Medical - Healthcare Plans,59483,9.6979
MRK,2024,4,2024Q4,1927,2025-02-04,Merck & Co.,Healthcare,Drug Manufacturers - General,58580,-5.7821
MTB,2024,4,2024Q4,1155,2025-01-16,M&T Bank,Financial Services,Banks - Regional,52285,-6.0039
NCLH,2024,4,2024Q4,479,2025-02-27,Norwegian Cruise Line Holdings,Consumer Cyclical,Travel Services,54034,-33.3733
NEE,2024,4,2024Q4,1715,2025-01-24,NextEra Energy,Utilities,Regulated Electric,53529,10.0101
NI,2024,4,2024Q4,1279,2025-02-12,NiSource,Utilities,Regulated Gas,49866,3.4348
ON,2024,4,2024Q4,215,2025-02-10,ON Semiconductor,Technology,Semiconductors,52953,-11.5902
ORCL,2024,4,2024Q4,5906,2024-06-11,Oracle Corporation,Technology,Software - Infrastructure,34912,12.2134
OTIS,2024,4,2024Q4,331,2025-01-29,Otis Worldwide,Industrials,Industrial - Machinery,61049,3.9011
PCG,2024,4,2024Q4,199,2025-02-13,PG&E Corporation,Utilities,Regulated Electric,52706,6.0512
PGR,2024,4,2024Q4,1407,2025-03-04,Progressive Corporation,Financial Services,Insurance - Property & Casualty,62142,-3.1465
PKG,2024,4,2024Q4,503,2025-01-29,Packaging Corporation of America,Consumer Cyclical,Packaging & Containers,57114,-19.4539
PLTR,2024,4,2024Q4,79,2025-02-03,Palantir Technologies,Technology,Software - Infrastructure,47020,2.8182
PM,2024,4,2024Q4,1023,2025-02-06,Philip Morris International,Consumer Defensive,Tobacco,61923,15.6512
PPG,2024,4,2024Q4,1963,2025-01-31,PPG Industries,Basic Materials,Chemicals - Specialty,56657,-7.2587
PPL,2024,4,2024Q4,1239,2025-02-13,PPL Corporation,Utilities,Regulated Electric,49270,3.4473
PTC,2024,4,2024Q4,2638,2024-11-06,PTC Inc.,Technology,Software - Application,53573,-5.2818
RCL,2024,4,2024Q4,715,2025-01-28,Royal Caribbean Group,Consumer Cyclical,Travel Services,55426,-12.4398
RL,2024,4,2024Q4,4636,2024-05-23,Ralph Lauren Corporation,Consumer Cyclical,Apparel - Manufacturers,56571,9.3118
TAP,2024,4,2024Q4,1719,2025-02-13,Molson Coors Beverage Company,Consumer Defensive,Beverages - Alcoholic,57962,13.246
TDG,2024,4,2024Q4,3472,2024-11-07,TransDigm Group,Industrials,Aerospace & Defense,47566,-7.6993
TGT,2024,4,2024Q4,1691,2025-03-04,Target Corporation,Consumer Defensive,Discount Stores,123262,-23.7496
TRGP,2024,4,2024Q4,191,2025-02-20,Targa Resources,Energy,Oil & Gas Midstream,59636,-14.0615
UAL,2024,4,2024Q4,679,2025-01-22,United Airlines Holdings,Industrials,"Airlines, Airports & Air Services",62942,-21.9417
ULTA,2024,4,2024Q4,622,2025-03-13,Ulta Beauty,Consumer Cyclical,Specialty Retail,55464,22.8861
UPS,2024,4,2024Q4,1219,2025-01-30,United Parcel Service,Industrials,Integrated Freight & Logistics,72091,-12.7224
VICI,2024,4,2024Q4,219,2025-02-21,Vici Properties,Real Estate,REIT - Diversified,52044,-0.5527
VLO,2024,4,2024Q4,1179,2025-01-30,Valero Energy,Energy,Oil & Gas Refining & Marketing,50842,-7.4132
VRSN,2024,4,2024Q4,1099,2025-02-06,Verisign,Technology,Software - Infrastructure,25907,10.6831
WAB,2024,4,2024Q4,415,2025-02-12,Wabtec,Industrials,Railroads,57207,-10.1864
WMB,2024,4,2024Q4,1735,2025-02-13,Williams Companies,Energy,Oil & Gas Midstream,60248,7.9715
WMT,2024,4,2024Q4,6217,2024-02-20,Walmart,Consumer Defensive,Discount Stores,61087,4.6487
XYZ,2024,4,2024Q4,23,2025-02-20,"Block, Inc.",Technology,Software - Infrastructure,44691,-39.475
YUM,2024,4,2024Q4,1395,2025-02-06,Yum! Brands,Consumer Cyclical,Restaurants,49452,19.4286
ABNB,2025,1,2025Q1,142,2025-05-01,Airbnb,Consumer Cyclical,Travel Services,52526,10.6443
ABT,2025,1,2025Q1,1786,2025-04-16,Abbott Laboratories,Healthcare,Medical - Devices,51675,5.8311
ALL,2025,1,2025Q1,1442,2025-05-01,Allstate,Financial Services,Insurance - Property & Casualty,56033,0.2672
AMZN,2025,1,2025Q1,1106,2025-05-01,Amazon,Consumer Cyclical,Specialty Retail,48530,15.0092
APD,2025,1,2025Q1,1599,2025-02-06,Air Products,Basic Materials,Chemicals - Specialty,31951,-12.4569
ARE,2025,1,2025Q1,534,2025-04-29,Alexandria Real Estate Equities,Real Estate,REIT - Office,67886,0.6752
ATO,2025,1,2025Q1,419,2025-02-05,Atmos Energy,Utilities,Regulated Gas,22785,5.9129
AVY,2025,1,2025Q1,1558,2025-04-23,Avery Dennison,Industrials,Business Equipment & Supplies,58047,1.653
AWK,2025,1,2025Q1,637,2025-05-01,American Water Works,Utilities,Regulated Water,22957,-3.7889
BK,2025,1,2025Q1,1454,2025-04-11,BNY Mellon,Financial Services,Asset Management,65593,17.7784
BLDR,2025,1,2025Q1,118,2025-05-01,Builders FirstSource,Industrials,Construction,58130,-6.9715
BX,2025,1,2025Q1,146,2025-04-17,Blackstone Inc.,Financial Services,Asset Management,58104,7.2886
CBOE,2025,1,2025Q1,554,2025-05-02,Cboe Global Markets,Financial Services,Financial - Data & Stock Exchanges,51364,1.4828
CDNS,2025,1,2025Q1,482,2025-04-28,Cadence Design Systems,Technology,Software - Application,42968,7.5103
CEG,2025,1,2025Q1,238,2025-05-06,Constellation Energy,Utilities,Renewable Utilities,56738,23.4261
CHTR,2025,1,2025Q1,582,2025-04-25,Charter Communications,Communication Services,Telecommunications Services,48151,17.6632
CL,2025,1,2025Q1,1810,2025-04-25,Colgate-Palmolive,Consumer Defensive,Household & Personal Products,60480,-1.9741
CMI,2025,1,2025Q1,1774,2025-05-05,Cummins,Industrials,Industrial - Machinery,50917,4.9858
CRM,2025,1,2025Q1,4441,2024-05-29,Salesforce,Technology,Software - Application,60634,-6.9067
CSGP,2025,1,2025Q1,202,2025-04-30,CoStar Group,Real Estate,Real Estate - Services,58425,-0.399
CTRA,2025,1,2025Q1,1010,2025-05-06,Coterra,Energy,Oil & Gas Exploration & Production,52503,5.8567
CTVA,2025,1,2025Q1,394,2025-05-08,Corteva,Basic Materials,Agricultural Inputs,51879,19.1421
D,2025,1,2025Q1,570,2025-05-01,Dominion Energy,Utilities,Regulated Electric,37163,2.078
DECK,2025,1,2025Q1,2232,2024-07-25,Deckers Brands,Consumer Cyclical,Apparel - Footwear & Accessories,56390,6.2531
DELL,2025,1,2025Q1,2148,2024-05-30,Dell Technologies,Technology,Computer Hardware,49437,-20.9863
DIS,2025,1,2025Q1,1707,2025-02-05,Walt Disney Company (The),Communication Services,Entertainment,28367,-12.7449
DLTR,2025,1,2025Q1,841,2025-06-04,Dollar Tree,Consumer Defensive,Discount Stores,52475,13.8544
DXCM,2025,1,2025Q1,322,2025-05-01,Dexcom,Healthcare,Medical - Devices,60860,18.1327
EQR,2025,1,2025Q1,1230,2025-04-30,Equity Residential,Real Estate,REIT - Residential,54832,0.9205
ETR,2025,1,2025Q1,1854,2025-04-29,Entergy,Utilities,Regulated Electric,46455,-3.4552
EVRG,2025,1,2025Q1,462,2025-05-08,Evergy,Utilities,Regulated Electric,42735,-1.6801
FCX,2025,1,2025Q1,861,2025-04-24,Freeport-McMoRan,Basic Materials,Copper,53260,17.8744
FIS,2025,1,2025Q1,1078,2025-05-06,Fidelity National Information Services,Technology,Information Technology Services,44451,2.7068
FOX,2025,1,2025Q1,407,2024-11-04,Fox Corporation (Class B),Communication Services,Entertainment,30671,19.4909
FSLR,2025,1,2025Q1,182,2025-04-29,First Solar,Energy,Solar,73899,22.2894
GM,2025,1,2025Q1,778,2025-05-05,General Motors,Consumer Cyclical,Auto - Manufacturers,58282,6.5784
GNRC,2025,1,2025Q1,278,2025-04-30,Generac,Industrials,Industrial - Machinery,64287,13.3787
GOOG,2025,1,2025Q1,1094,2025-04-24,Alphabet Inc. (Class C),Communication Services,Internet Content & Information,49898,10.0081
GS,2025,1,2025Q1,1206,2025-04-14,Goldman Sachs,Financial Services,Financial - Capital Markets,56269,23.0564
GWW,2025,1,2025Q1,1654,2025-05-01,W. W. Grainger,Industrials,Industrial - Distribution,50797,3.8973
HOLX,2025,1,2025Q1,630,2025-02-05,Hologic,Healthcare,Medical - Instruments & Supplies,51024,-15.5632
HPQ,2025,1,2025Q1,1739,2025-02-27,HP Inc.,Technology,Computer Hardware,46610,-29.2484
HWM,2025,1,2025Q1,574,2025-05-01,Howmet Aerospace,Industrials,Industrial - Machinery,45066,23.5388
IBM,2025,1,2025Q1,1894,2025-04-23,IBM,Technology,Information Technology Services,49681,9.5283
INCY,2025,1,2025Q1,558,2025-04-29,Incyte,Healthcare,Biotechnology,57074,15.6754
INVH,2025,1,2025Q1,206,2025-05-01,Invitation Homes,Real Estate,REIT - Residential,44437,-4.9274
IQV,2025,1,2025Q1,490,2025-05-06,IQVIA,Healthcare,Medical - Diagnostics & Research,46041,1.5167
IRM,2025,1,2025Q1,954,2025-05-01,Iron Mountain,Real Estate,REIT - Specialty,39802,13.2932
